"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.444513492E1,-9.984237671E-2,-5.774990845E-1,1.321047867E1
8.446524492E1,1.008901978E-1,-9.243278503E-1,1.206266556E1
8.448535592E1,2.130070496E-1,-6.301895142E-2,1.036983582E1
8.450546592E1,2.333647156E-1,4.706213379E-1,9.653126221E0
8.452557692E1,6.653663635E-1,3.748205566E-1,9.343719635E0
8.454568692E1,9.226812744E-1,-1.130149841E-1,9.615853729E0
8.456579792E1,8.198451233E-1,-7.843688965E-2,9.510772247E0
8.458590792E1,2.948867798E-1,-4.370910645E-2,9.318272552E0
8.460601892E1,2.424957275E-2,-8.666976929E-2,9.731263733E0
8.462612892E1,7.963439941E-2,-3.400927734E-1,9.642648010E0
8.464623892E1,4.644841003E-1,-5.686674500E-1,8.657995605E0
8.466634992E1,6.197113037E-1,-6.357279968E-1,7.947123871E0
8.468645992E1,6.367758179E-1,-2.523751831E-1,7.357649689E0
8.470657092E1,4.337979126E-1,2.618055725E-1,7.168293457E0
8.472668092E1,7.020401001E-2,9.394464111E-1,7.131020966E0
8.474679192E1,1.472937012E-1,1.368454285E0,6.889123993E0
8.476690192E1,2.606080627E-1,1.315614166E0,7.065457306E0
8.478701292E1,1.856140137E-1,7.628137207E-1,8.512348480E0
8.480712292E1,1.597178650E-1,4.400848389E-1,9.884544983E0
8.482723392E1,1.293310547E-1,3.091072083E-1,1.093446167E1
8.484734392E1,-1.257385254E-2,5.496569824E-1,1.162946640E1
8.486745492E1,-2.314187622E-1,8.990304565E-1,1.120569763E1
8.488756492E1,6.286926270E-3,5.519023132E-1,1.091799591E1
8.490767592E1,8.436456299E-1,4.704716492E-1,1.235246292E1
8.492778592E1,9.716294861E-1,5.289999390E-1,1.222627533E1
8.494789692E1,-4.041595459E-2,9.836045837E-1,1.156135803E1
8.496800692E1,-1.285227356E0,8.400531006E-1,1.169009033E1
8.498811792E1,-1.648521881E0,-2.091151428E-1,1.234378098E1
8.500822792E1,-1.100511475E0,-1.162632294E0,1.240679993E1
8.502833792E1,-7.717950439E-1,-1.519041138E0,1.163231049E1
8.504844892E1,-6.273454285E-1,-1.071621552E0,1.030576904E1
8.506855892E1,-8.352630615E-1,-5.825885010E-1,1.002091141E1
8.508866992E1,-1.176852722E0,-2.230361938E-1,9.927805023E0
8.510877992E1,-1.140927429E0,2.101629639E-1,9.411528625E0
8.512889092E1,-8.677455139E-1,4.399351501E-1,8.671766968E0
8.514900092E1,-6.390211487E-1,3.132984924E-1,8.557255096E0
8.516911192E1,-4.311035156E-1,1.678010559E-1,8.575966187E0
8.518922192E1,-1.770817566E-1,4.685256958E-2,8.219707031E0
8.520933292E1,-7.963439941E-2,2.287243652E-1,7.733817444E0
8.522944292E1,-3.251239014E-1,5.810916138E-1,7.570207672E0
8.524955392E1,-4.812492371E-1,1.069525909E0,7.445367279E0
8.526966392E1,-3.778143311E-1,1.398841095E0,7.192243652E0
8.528977492E1,-4.954696655E-2,1.451082458E0,7.187453613E0
8.530988492E1,2.285746765E-1,1.105151825E0,7.547305298E0
8.532999492E1,2.085163879E-1,7.695497131E-1,8.475674744E0
8.535010592E1,4.730163574E-2,7.707472229E-1,9.620643768E0
8.537021592E1,1.083746338E-1,5.599855042E-1,1.036759048E1
8.539032692E1,5.089416504E-1,5.111869812E-1,1.062535446E1
8.541043654E1,1.123563538E0,1.082997894E0,1.029633865E1
8.543054754E1,1.091081085E0,1.391805725E0,1.045979874E1
8.545065754E1,1.052012329E0,1.319805450E0,1.129506180E1
8.547076854E1,1.151106262E0,1.618284760E0,1.188633224E1
8.549087854E1,3.616479492E-1,1.750160522E0,1.134745285E1
8.551098954E1,-1.649569702E-1,1.447489929E0,1.125659180E1
8.553109954E1,-7.439529419E-2,3.165916443E-1,1.290825714E1
8.555121054E1,6.236032104E-1,-8.161029053E-1,1.334699478E1
8.557132054E1,6.755451965E-1,-1.254840546E0,1.287308029E1
8.559143154E1,3.495231628E-1,-3.046165466E-1,1.083491867E1
8.561154154E1,2.634521484E-2,8.318202209E-1,9.574090576E0
8.563165154E1,1.829196167E-1,1.164278870E0,9.121731262E0
8.565176254E1,7.937992859E-1,4.882846069E-1,8.895850983E0
8.567187254E1,1.013392639E0,2.260299683E-2,8.887318726E0
8.569198354E1,8.190966797E-1,5.448669434E-2,8.578061829E0
8.571209354E1,1.025367737E-1,2.962339783E-1,8.601413269E0
8.573220454E1,-3.713777161E-1,4.011657715E-1,8.534801788E0
8.575231454E1,-3.103047180E-1,4.664300537E-1,8.171058197E0
8.577242554E1,-1.124162292E-1,4.963677979E-1,7.741601257E0
8.579253554E1,-3.502716064E-2,6.788383484E-1,7.412585449E0
8.581264654E1,-1.998344421E-1,1.048270111E0,7.175777893E0
8.583275654E1,-2.028282166E-1,1.538201294E0,6.984625397E0
8.585286654E1,-1.871109009E-1,1.608704681E0,7.407196655E0
8.587297754E1,1.297801208E-1,1.336720276E0,7.901169434E0
8.589308754E1,1.243913269E-1,8.572673035E-1,8.997339935E0
8.591319854E1,1.142124939E-1,8.312214661E-1,9.843530273E0
8.593330854E1,-2.095642090E-3,8.548722839E-1,1.053374496E1
8.595341954E1,-5.104385376E-2,9.059161377E-1,1.109118576E1
8.597352954E1,-1.067280579E-1,9.327104187E-1,1.164683029E1
8.599364054E1,-6.286926270E-3,8.111631775E-1,1.200638260E1
8.601375054E1,5.122348022E-1,5.234614563E-1,1.173784103E1
8.603386154E1,1.407672729E0,1.129551086E0,1.142334503E1
8.605397154E1,8.246351624E-1,1.105002136E0,1.137065460E1
8.607408154E1,-1.718426514E-1,1.171912994E0,1.150971542E1
8.609419254E1,-1.340163116E0,1.326242065E-1,1.270258484E1
8.611430254E1,-1.084794159E0,-1.091829529E0,1.328592178E1
8.613441354E1,-3.942800903E-1,-1.816772003E0,1.304866516E1
8.615452354E1,-1.055305481E-1,-1.485061798E0,1.145448029E1
8.617463454E1,-2.592608643E-1,-3.598516846E-1,9.876012726E0
8.619474454E1,-6.201603699E-1,3.469784546E-1,9.097631378E0
8.621485554E1,-7.089257812E-1,4.665797424E-1,8.732091522E0
8.623496554E1,-4.824467468E-1,2.401007080E-1,8.685238953E0
8.625507654E1,-3.101550293E-1,2.412982178E-1,8.416398010E0
8.627518654E1,-4.872367859E-1,1.356179810E-1,8.653804321E0
8.629529654E1,-2.802172852E-1,3.053649902E-2,8.791068878E0
8.631540754E1,1.240919495E-1,7.484436035E-3,7.788453827E0
8.633551754E1,3.597019958E-1,3.667373657E-1,7.579338684E0
8.635562854E1,2.912942505E-1,7.661068726E-1,7.613467712E0
8.637573854E1,6.032455444E-2,1.317560120E0,7.187303925E0
8.639584954E1,-1.576222229E-1,1.794468384E0,7.145241394E0
8.641596063E1,-2.345622253E-1,1.778002625E0,7.682773590E0
8.643607162E1,-3.158432007E-1,1.217418365E0,8.410709839E0
8.645618163E1,-6.044430542E-1,8.641529846E-1,9.572743378E0
8.647629163E1,-6.234535217E-1,6.355783081E-1,1.021700363E1
8.649640262E1,-2.282752991E-1,6.773414612E-1,1.050575317E1
8.651651263E1,2.788700867E-1,7.255412292E-1,1.013632141E1
8.653662362E1,5.273533630E-1,1.074914703E0,9.936636658E0
8.655673362E1,8.547225952E-2,1.332828369E0,1.068133804E1
8.657684463E1,8.756790161E-2,1.207538910E0,1.167497177E1
8.659695462E1,5.792953491E-1,1.731000366E0,1.218032089E1
8.661706563E1,3.529660034E-1,1.740580444E0,1.101215012E1
8.663717563E1,-2.065704346E-2,1.544937286E0,1.117186798E1
8.665728562E1,-4.023632813E-1,9.551637268E-1,1.258193573E1
8.667739663E1,-6.544390869E-1,8.488847351E-1,1.257175690E1
8.669750663E1,-3.847000122E-1,1.149309998E0,1.166419418E1
8.671761763E1,3.522175598E-1,1.356928253E0,1.014664993E1
8.673772763E1,7.357200623E-1,1.049617310E0,9.468410339E0
8.675783862E1,1.054706726E0,8.545729065E-1,9.392967224E0
8.677794863E1,1.190923462E0,5.643264771E-1,9.385632477E0
8.679805962E1,1.185834045E0,4.068539429E-1,9.209897919E0
8.681816962E1,4.349954224E-1,1.332229614E-2,9.667196960E0
8.683827962E1,-1.788780212E-1,-1.025367737E-1,9.969418488E0
8.685839062E1,-2.320175171E-1,-5.089416504E-3,8.859027557E0
8.687850062E1,1.586700439E-1,1.683998108E-1,7.485783234E0
8.689861163E1,3.290158081E-1,1.103205872E-1,6.743177490E0
8.691872162E1,1.917512512E-1,7.071295166E-1,6.372697906E0
8.693883263E1,-2.100132751E-1,1.326092377E0,6.506070557E0
8.695894263E1,-8.771759033E-2,1.627565460E0,6.641987915E0
8.697905262E1,1.273851013E-1,1.547931061E0,7.033274231E0
8.699916363E1,1.170565796E-1,1.449435883E0,8.327333221E0
8.701927363E1,-8.442443848E-2,1.093326416E0,9.884245605E0
8.703938462E1,-1.898052979E-1,7.851173401E-1,1.100571350E1
8.705949463E1,-2.377056885E-1,6.203100586E-1,1.208691513E1
8.707960562E1,5.089416504E-2,6.021977234E-1,1.224438766E1
8.709971562E1,4.176315308E-2,5.727090454E-1,1.158920013E1
8.711982662E1,8.741821289E-2,3.649411011E-1,1.209185486E1
8.713993662E1,7.924520874E-1,4.032614136E-1,1.241114090E1
8.716004662E1,7.444020081E-1,8.436456299E-1,1.163710052E1
8.718015762E1,1.706451416E-2,7.732919312E-1,1.096544724E1
8.720026762E1,-9.904902649E-1,1.017134857E0,1.159144547E1
8.722037863E1,-1.939516754E0,3.981719971E-1,1.217478241E1
8.724048863E1,-1.608405304E0,-1.642085266E-1,1.181642761E1
8.726059963E1,-1.171463928E0,-5.709127808E-1,1.091230774E1
8.728070963E1,-7.024891663E-1,-3.604504395E-1,1.013138168E1
8.730081963E1,-4.288581848E-1,-3.171903992E-1,9.146429901E0
8.732093063E1,-7.988887024E-1,-1.507365417E-1,8.914562073E0
8.734104063E1,-1.238973541E0,5.867797852E-1,9.384734344E0
8.736115162E1,-9.936337280E-1,9.854008484E-1,8.344547424E0
8.738126163E1,-8.481362915E-1,9.298663330E-1,7.600444794E0
8.740137262E1,-6.502478027E-1,7.077282715E-1,8.499624939E0
8.742148237E1,-2.568658447E-1,3.981719971E-2,9.062005463E0
8.744159238E1,1.040336609E-1,1.437011719E-2,8.571625214E0
8.746170337E1,5.179229736E-2,3.836521912E-1,7.846083984E0
8.748181337E1,-1.535806274E-1,9.553134155E-1,7.617209930E0
8.750192437E1,-1.181044006E-1,1.200952606E0,7.820636902E0
8.752203437E1,2.210902405E-1,1.184187469E0,8.050708466E0
8.754214538E1,2.335144043E-1,1.150507507E0,8.358917542E0
8.756225537E1,4.834945679E-2,1.371448059E0,8.549471283E0
8.758236638E1,-5.272036743E-1,1.640289001E0,9.198671265E0
8.760247638E1,-5.233117676E-1,1.843566284E0,9.842183075E0
8.762258638E1,1.052311707E-1,1.526525574E0,1.004351440E1
8.764269738E1,7.375163269E-1,1.488354950E0,1.063583267E1
8.766280738E1,7.852670288E-1,1.535506897E0,1.137304962E1
8.768291837E1,6.394702148E-1,1.585951996E0,1.185190384E1
8.770302838E1,4.969665527E-1,2.203118591E0,1.192674820E1
8.772313937E1,-1.546284485E-1,2.140399017E0,1.130554001E1
8.774324937E1,-3.294648743E-1,1.694925385E0,1.221175552E1
8.776335938E1,-1.769320679E-1,3.674858093E-1,1.323098602E1
8.778347037E1,3.842509460E-1,-4.701722717E-1,1.269794449E1
8.780358037E1,8.997789001E-1,-1.032852173E-2,1.054931259E1
8.782369138E1,8.170010376E-1,7.988887024E-1,9.062304840E0
8.784380137E1,3.835025024E-1,1.432670746E0,8.741372223E0
8.786391238E1,2.962339783E-1,1.037791901E0,9.378746796E0
8.788402238E1,7.547305298E-1,2.360591125E-1,9.665550385E0
8.790413237E1,8.081694031E-1,-1.272354126E-2,9.682465210E0
8.792424338E1,6.375242615E-1,1.556762695E-2,9.387129364E0
8.794435338E1,3.544628906E-1,3.772155762E-2,9.125772858E0
8.796446438E1,3.173400879E-2,8.053253174E-2,8.851243744E0
8.798457438E1,1.234931946E-1,1.920506287E-1,8.369395752E0
8.800468537E1,2.770738220E-1,1.972897339E-1,8.097860413E0
8.802479538E1,3.170407104E-1,2.808160400E-1,7.487280121E0
8.804490538E1,2.519261169E-1,5.885760498E-1,7.320975952E0
8.806501637E1,-3.802093506E-2,1.121767273E0,7.270231476E0
8.808512637E1,-1.923500061E-1,1.524429932E0,7.361092529E0
8.810523737E1,-2.659968567E-1,1.711091766E0,7.556136932E0
8.812534737E1,-3.116519165E-1,1.732197876E0,8.255033569E0
8.814545838E1,-4.287084961E-1,1.268911285E0,9.607620850E0
8.816556837E1,-3.487747192E-1,1.054706726E0,1.034064651E1
8.818567837E1,-3.688330078E-1,9.683363342E-1,1.095886093E1
8.820578938E1,-6.325845337E-1,1.099613342E0,1.156914185E1
8.822589938E1,-7.417076111E-1,9.825567627E-1,1.153755753E1
8.824601038E1,3.098556519E-2,7.930508423E-1,1.167018173E1
8.826612038E1,9.865983582E-1,1.017583923E0,1.167452271E1
8.828623038E1,5.641767883E-1,1.026415558E0,1.120300323E1
8.830634138E1,-4.983137512E-1,1.232536926E0,1.138218063E1
8.832645138E1,-1.780996399E0,9.732760620E-1,1.177391602E1
8.834656237E1,-1.967658234E0,-1.360670471E-1,1.275722122E1
8.836667238E1,-1.178948364E0,-9.779164124E-1,1.266501297E1
8.838678337E1,-7.530839539E-1,-1.244212646E0,1.178334641E1
8.840689275E1,-6.375242615E-1,-1.778302002E-1,1.037687119E1
8.842700375E1,-1.112636261E0,3.829037476E-1,9.510023804E0
8.844711375E1,-1.401236115E0,9.385482788E-1,8.882678375E0
8.846722375E1,-1.511107635E0,1.317410431E0,8.717272339E0
8.848733475E1,-1.241069183E0,1.124910736E0,8.298143921E0
8.850744475E1,-9.009764099E-1,5.424719238E-1,8.090226288E0
8.852755575E1,-3.137475586E-1,2.392025757E-1,8.368198242E0
8.854766575E1,8.352630615E-2,1.047821045E-2,8.053253174E0
8.856777575E1,2.194436646E-1,1.848655701E-1,7.682623901E0
8.858788675E1,1.552272034E-1,7.231462097E-1,7.476053467E0
8.860799675E1,4.266128540E-2,1.157842255E0,7.227570190E0
8.862810775E1,6.047424316E-2,1.452130280E0,7.271578674E0
8.864821775E1,8.487350464E-2,1.547032928E0,7.611671448E0
8.866832875E1,-8.562194824E-2,1.372196503E0,8.078849945E0
8.868843875E1,-6.108796692E-1,1.248703308E0,8.970695343E0
8.870854875E1,-8.382568359E-1,1.290466461E0,1.009440857E1
8.872865975E1,-6.408174133E-1,9.503736877E-1,1.069735474E1
8.874876975E1,1.428030396E-1,8.731343079E-1,1.040112076E1
8.876888075E1,3.279679871E-1,1.228645020E0,1.070903046E1
8.878899075E1,6.107299805E-2,1.067430267E0,1.203257812E1
8.880910175E1,7.050338745E-2,8.864566040E-1,1.316512299E1
8.882921175E1,-1.936972046E-1,1.362466736E0,1.299223251E1
8.884932175E1,-7.562274170E-1,1.374741211E0,1.204634949E1
8.886943275E1,-7.390132141E-1,1.501078491E0,1.213631241E1
8.888954275E1,-5.194198608E-1,4.372407532E-1,1.292906387E1
8.890965375E1,2.772235107E-1,-2.520758057E-1,1.222537720E1
8.892976375E1,6.846762085E-1,-2.176473999E-1,1.103744751E1
8.894987475E1,7.267387390E-1,3.490740967E-1,1.017688705E1
8.896998475E1,5.285508728E-1,4.032614136E-1,9.880054321E0
8.899009475E1,6.849755859E-1,3.406915283E-1,9.783804474E0
8.901020575E1,7.801776123E-1,1.669029236E-1,9.504185944E0
8.903031575E1,7.429051208E-1,7.035369873E-2,8.872649231E0
8.905042675E1,4.689747620E-1,-6.062393188E-2,8.430019684E0
8.907053675E1,2.905458069E-1,-7.933502197E-2,8.122708740E0
8.909064775E1,2.371069336E-1,-1.140628052E-1,7.856262817E0
8.911075775E1,3.393443298E-1,-3.652404785E-2,7.442074127E0
8.913086775E1,3.742218018E-1,2.685415649E-1,7.227570190E0
8.915097875E1,2.393522644E-1,7.818241882E-1,7.132218475E0
8.917108875E1,7.155120850E-2,1.353186035E0,7.013814697E0
8.919119975E1,-1.257385254E-1,1.786534882E0,7.195087738E0
8.921130975E1,-5.718109131E-2,1.563498688E0,7.755222931E0
8.923142075E1,-4.079017639E-1,7.125183105E-1,9.186247101E0
8.925153075E1,-7.071295166E-1,3.568579102E-1,1.056547897E1
8.927164075E1,-6.117778015E-1,1.598675537E-1,1.084030746E1
8.929175175E1,-3.059637451E-1,7.090754700E-1,1.030262558E1
8.931186175E1,-6.167175293E-1,1.177750854E0,1.080243622E1
8.933197275E1,-7.863148499E-1,1.154249725E0,1.091500214E1
8.935208275E1,-8.247848511E-1,9.035211182E-1,1.122096588E1
8.937219375E1,-2.609074402E-1,1.516047363E0,1.141301651E1
8.939230375E1,-3.632945251E-1,1.414708099E0,1.089718918E1
8.941241437E1,-8.351133728E-1,1.526525574E0,1.067624863E1
8.943252537E1,-1.486858063E0,7.641609192E-1,1.099254089E1
8.945263537E1,-1.280736694E0,-8.324189758E-1,1.260528717E1
8.947274638E1,-8.270301819E-1,-2.222278748E0,1.334340225E1
8.949285637E1,-7.131170654E-1,-2.745291138E0,1.273716293E1
8.951296637E1,-9.636959839E-1,-1.410067749E0,1.100286942E1
8.953307738E1,-1.395847321E0,3.936813354E-2,9.745184784E0
8.955318738E1,-1.714085541E0,1.061293030E0,8.657995605E0
8.957329838E1,-1.847607880E0,1.456920319E0,8.202043762E0
8.959340838E1,-1.897903290E0,9.412426758E-1,8.500074005E0
8.961351937E1,-1.586101685E0,4.917274475E-1,8.956774292E0
8.963362938E1,-1.048868866E0,2.885998535E-1,8.885073395E0
8.965373938E1,-5.655239868E-1,1.788780212E-1,8.272846527E0
8.967385037E1,-2.570155334E-1,4.384382629E-1,7.543862457E0
8.969396038E1,-2.484832764E-2,6.367758179E-1,7.156617737E0
8.971407137E1,1.652563477E-1,6.475534058E-1,7.184459839E0
8.973418137E1,2.956352234E-1,8.024812317E-1,7.519912262E0
8.975429238E1,1.437011719E-2,9.415420532E-1,8.024962006E0
8.977440237E1,-4.502636719E-1,1.081201630E0,8.881929932E0
8.979451237E1,-4.849914551E-1,8.952882385E-1,9.281149750E0
8.981462338E1,-1.185534668E-1,6.435118103E-1,9.638007660E0
8.983473337E1,1.049317932E-1,5.044509888E-1,9.715396729E0
8.985484438E1,2.164498901E-1,9.014254761E-1,1.010039612E1
8.987495438E1,4.486170959E-1,9.910890198E-1,1.047671356E1
8.989506538E1,4.935237122E-1,9.292675781E-1,1.163874710E1
8.991517538E1,9.156459045E-1,1.166524200E0,1.205847427E1
8.993528538E1,9.244775391E-1,1.486259308E0,1.118414246E1
8.995539638E1,6.541397095E-2,1.514700165E0,1.098655334E1
8.997550638E1,-7.397616577E-1,1.466949463E0,1.161554535E1
8.999561737E1,-8.789721680E-1,2.140548706E-2,1.326900696E1
9.001572737E1,1.681004333E-1,-1.274749146E0,1.302950500E1
9.003583738E1,8.816665649E-1,-1.579665070E0,1.128862518E1
9.005594837E1,8.372090149E-1,-7.415579224E-1,9.832153931E0
9.007605837E1,3.933819580E-1,5.388793945E-2,9.740394745E0
9.009616937E1,1.766326904E-1,2.764750671E-1,1.003393433E1
9.011627937E1,4.261637878E-1,8.382568359E-2,9.700876923E0
9.013639038E1,2.668949890E-1,-4.685256958E-2,9.429042206E0
9.015650038E1,-5.433700562E-2,-1.297801208E-1,9.627529449E0
9.017661037E1,-2.194436646E-1,-3.598516846E-1,1.006686584E1
9.019672138E1,-1.592687988E-1,-4.053570557E-1,9.618548126E0
9.021683138E1,1.257385254E-2,-2.323168945E-1,8.783734131E0
9.023694238E1,-3.487747192E-2,-1.053808594E-1,8.305478668E0
9.025705238E1,2.779719543E-1,9.759704590E-2,7.586224365E0
9.027716337E1,2.386038208E-1,5.893244934E-1,7.212451630E0
9.029727338E1,1.073268127E-1,1.028062134E0,7.150480499E0
9.031738338E1,9.834548950E-2,1.308878174E0,6.820117493E0
9.033749437E1,1.556762695E-1,1.488504639E0,6.728058929E0
9.035760438E1,-1.242416382E-1,1.598076782E0,8.054450684E0
9.037771537E1,-4.171824646E-1,1.137334900E0,9.338031464E0
9.039782537E1,-4.227209473E-1,9.578581238E-1,9.935588837E0
9.041793642E1,-4.745132446E-1,7.978408813E-1,1.095781311E1
9.043804642E1,-5.215155029E-1,5.480104065E-1,1.194515991E1
9.045815642E1,-2.040257263E-1,1.345701599E-1,1.244601837E1
9.047826742E1,4.942721558E-1,-3.532653809E-2,1.265213974E1
9.049837742E1,1.095122681E0,5.203179932E-1,1.214589249E1
9.051848842E1,2.396516418E-1,6.051914978E-1,1.173439819E1
9.053859842E1,-3.393443298E-1,6.277944946E-1,1.191417435E1
9.055870942E1,-8.062234497E-1,-4.803511047E-1,1.246023880E1
9.057881942E1,-7.128176880E-1,-1.454076233E0,1.251816833E1
9.059892942E1,-6.517446899E-1,-1.664089508E0,1.172826096E1
9.061904042E1,-7.003935242E-1,-8.057743835E-1,9.989476776E0
9.063915042E1,-5.517526245E-1,-6.137237549E-3,8.506211243E0
9.065926142E1,-4.617897034E-1,5.174739075E-1,7.623796234E0
9.067937142E1,-7.366181946E-1,3.637435913E-1,8.102500763E0
9.069948142E1,-7.571255493E-1,1.372645569E-1,8.701704712E0
9.071959242E1,-8.677455139E-1,-1.601669312E-2,9.519903259E0
9.073970242E1,-1.069226532E0,-7.499404907E-2,9.915380859E0
9.075981342E1,-8.526269531E-1,-1.315763855E-1,9.718689880E0
9.077992342E1,-4.809498596E-1,-1.176553345E-1,8.924291840E0
9.080003442E1,-1.954934692E-1,1.152603149E-2,8.691675568E0
9.082014442E1,-3.442840576E-3,1.571731567E-1,8.463999023E0
9.084025442E1,-8.532257080E-2,5.840853882E-1,7.848029938E0
9.086036542E1,-1.850152588E-1,1.270857239E0,7.559130707E0
9.088047542E1,-2.950364685E-1,1.499731293E0,7.670648804E0
9.090058642E1,-4.129911804E-1,1.424737244E0,8.201145630E0
9.092069642E1,-4.905299377E-1,1.448088684E0,8.829239502E0
9.094080742E1,-3.397933960E-1,1.374142456E0,9.124275970E0
9.096091742E1,-7.319778442E-2,1.274599457E0,9.344468079E0
9.098102742E1,-1.582209778E-1,1.404828644E0,1.004396347E1
9.100113842E1,-1.661544800E-2,2.000440063E0,1.018526962E1
9.102124842E1,1.583706665E-1,2.029180298E0,1.060215271E1
9.104135942E1,8.173004150E-2,1.196761322E0,1.169278473E1
9.106146942E1,2.887495422E-1,1.079555054E0,1.247086670E1
9.108158042E1,4.670288086E-1,1.623074799E0,1.160940811E1
9.110169042E1,1.077758789E-1,1.703607330E0,1.032762360E1
9.112180042E1,2.245330811E-1,1.509610748E0,1.013512390E1
9.114191142E1,-5.059478760E-2,-1.375639343E-1,1.184546722E1
9.116202142E1,-2.341131592E-1,-1.223705292E0,1.316182983E1
9.118213242E1,3.742218018E-2,-1.520837402E0,1.226160187E1
9.120224242E1,3.171903992E-1,-6.243516541E-1,1.046054718E1
9.122235342E1,3.911366272E-1,2.046244812E-1,9.429341583E0
9.124246342E1,7.122189331E-1,6.017486572E-1,8.583750000E0
9.126257342E1,9.268725586E-1,6.173162842E-1,8.215515747E0
9.128268442E1,1.038390656E0,5.298980713E-2,8.640032959E0
9.130279442E1,3.821553040E-1,-4.261637878E-1,9.674531708E0
9.132290542E1,-4.593946838E-1,-2.290237427E-1,1.006102798E1
9.134301542E1,-6.971003723E-1,1.044827271E-1,9.278455353E0
9.136312542E1,-3.634442139E-1,3.858975220E-1,7.876620483E0
9.138323642E1,-7.843688965E-2,6.583309937E-1,7.491321716E0
9.140334642E1,1.167572021E-1,8.692424011E-1,7.088209991E0
9.142345750E1,-1.182540894E-2,1.340911560E0,6.867419128E0
9.144356750E1,-4.507127380E-1,1.914369049E0,7.184459839E0
9.146367850E1,-7.084767151E-1,2.273322601E0,7.825277252E0
9.148378850E1,-6.143225098E-1,1.913620605E0,8.373137970E0
9.150389850E1,-3.222798157E-1,1.098266144E0,9.183852081E0
9.152400950E1,-5.463638306E-2,6.508465576E-1,1.017943176E1
9.154411950E1,-2.552192688E-1,3.236270142E-1,1.164503403E1
9.156423050E1,-7.499404907E-2,3.592529297E-1,1.215936447E1
9.158434050E1,-5.433700562E-2,4.427792358E-1,1.151121231E1
9.160445150E1,-7.244934082E-2,1.673519897E-1,1.148890869E1
9.162456150E1,5.774990845E-1,2.871029663E-1,1.214349747E1
9.164467150E1,7.158114624E-1,5.367837524E-1,1.162452667E1
9.166478250E1,-2.050735474E-2,6.677613831E-1,1.132185608E1
9.168489250E1,-1.015188904E0,8.168513489E-1,1.152827682E1
9.170500350E1,-1.820065155E0,-4.135899353E-1,1.236309082E1
9.172511350E1,-1.284778290E0,-1.420246582E0,1.289478516E1
9.174522350E1,-6.258485413E-1,-2.367925873E0,1.229603027E1
9.176533450E1,-4.236190796E-2,-1.882185974E0,1.068762497E1
